FRI,CSE-29,---,X,C25-B-119,HSE,AI,C25-A-211,UHV,C25-A-211,ML,CC|SPM|NLP|CV,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-30,C25-B-109,AI,C25-B-109,ML,UHV,C25-B-109,CC|SPM|NLP|CV,---,X,X,---,X,---,X,---,X,X
TUE,CSE-30,---,X,C25-B-201,HSE,CC|SPM|NLP|CV,C25-A-203(L),AD,C25-A-203(L),AD(L),AD(L),---,X,---,X,---,X,X
WED,CSE-30,---,X,C25-B-201,CC|SPM|NLP|CV,AI,C25-A-301,ML,C25-A-301,HSE,X,---,X,---,X,---,X,X
THU,CSE-30,---,X,C25-B-206,AI,ML,C25-B-309,UHV,---,X,X,---,X,---,X,---,X,X
FRI,CSE-30,---,X,C25-B-201,HSE,UHV,C25-B-310,ML,C25-A-203(L),AI(L),AI(L),---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-31,C25-A-306,CC|SPM|NLP|CV,C25-A-302(L),AI(L),AI(L),C25-A-108,ML,---,X,X,---,X,---,X,---,X,X
TUE,CSE-31,---,HSE,C25-B-206,UHV,AI,C25-B-210,ML,---,X,X,---,X,---,X,---,X,X
WED,CSE-31,---,X,---,X,HSE,C25-A-212(L),AD,C25-A-212(L),AD(L),AD(L),---,X,---,X,---,X,X
THU,CSE-31,---,X,C25-B-207,ML,AI,C25-A-211,CC|SPM|NLP|CV,C25-A-211,UHV,X,---,X,---,X,---,X,X
FRI,CSE-31,---,X,C25-B-206,HSE,CC|SPM|NLP|CV,C25-A-213,UHV,C25-A-213,ML,AI,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-32,---,X,C25-A-213,ML,CC|SPM|NLP|CV,C25-A-213,UHV,---,X,X,---,X,---,X,---,X,X
TUE,CSE-32,C25-A-101,ML,C25-A-203(L),AI(L),AI(L),C25-A-213,CC|SPM|NLP|CV,C25-A-213,AI,X,---,X,---,X,---,X,X
WED,CSE-32,---,X,C25-B-207,UHV,AI,C25-A-306,ML,C25-A-306,HSE,X,---,X,---,X,---,X,X
THU,CSE-32,C25-A-202(L),AD,C25-A-202(L),AD(L),AD(L),C25-A-213,UHV,C25-A-213,HSE,X,---,X,---,X,---,X,X
FRI,CSE-32,---,X,C25-B-207,HSE,ML,C25-A-301,CC|SPM|NLP|CV,C25-A-301,AI,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-33,---,X,C25-B-119,CC|SPM|NLP|CV,ML,C25-A-207,UHV,C25-A-207,AI,X,---,X,---,X,---,X,X
TUE,CSE-33,---,HSE,C25-B-207,AI,ML,C25-B-219,CC|SPM|NLP|CV,---,X,X,---,X,---,X,---,X,X
WED,CSE-33,---,X,---,X,HSE,C25-A-014,ML,C25-A-302(L),AI(L),AI(L),---,X,---,X,---,X,X
THU,CSE-33,---,X,C25-B-208,HSE,UHV,C25-A-301,ML,C25-A-301,AI,X,---,X,---,X,---,X,X
FRI,CSE-33,C25-A-203(L),AD,C25-A-203(L),AD(L),AD(L),C25-A-306,UHV,C25-A-306,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-34,C25-A-303(L),AD,C25-A-303(L),AD(L),AD(L),C25-B-107,UHV,C25-B-107,CC|SPM|NLP|CV,AI,---,X,---,X,---,X,X
TUE,CSE-34,C25-B-208,UHV,C25-B-208,ML,CC|SPM|NLP|CV,---,X,---,X,X,---,X,---,X,---,X,X
WED,CSE-34,---,X,C25-B-209,CC|SPM|NLP|CV,ML,C25-A-307,AI,C25-A-307,HSE,X,---,X,---,X,---,X,X
THU,CSE-34,---,X,---,X,HSE,C25-B-310,ML,C25-A-204(L),AI(L),AI(L),---,X,---,X,---,X,X
FRI,CSE-34,---,X,C25-B-208,HSE,ML,C25-A-307,UHV,C25-A-307,AI,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-35,C25-B-201,AI,C25-B-201,ML,CC|SPM|NLP|CV,C25-B-201,UHV,---,X,X,---,X,---,X,---,X,X
TUE,CSE-35,---,X,---,X,HSE,C25-A-204(L),AD,C25-A-204(L),AD(L),AD(L),---,X,---,X,---,X,X
WED,CSE-35,---,X,C25-B-210,UHV,ML,C25-A-308,AI,C25-A-308,HSE,X,---,X,---,X,---,X,X
THU,CSE-35,---,HSE,C25-B-210,CC|SPM|NLP|CV,UHV,C25-A-306,ML,---,X,X,---,X,---,X,---,X,X
FRI,CSE-35,C25-A-106,ML,C25-A-204(L),AI(L),AI(L),C25-A-308,CC|SPM|NLP|CV,C25-A-308,AI,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-36,C25-A-308,CC|SPM|NLP|CV,C25-A-304(L),AI(L),AI(L),C25-B-209,UHV,C25-B-209,HSE,X,---,X,---,X,---,X,X
TUE,CSE-36,---,X,C25-B-210,ML,UHV,---,HSE,---,X,X,---,X,---,X,---,X,X
WED,CSE-36,---,X,C25-B-219,HSE,CC|SPM|NLP|CV,C25-A-309,ML,C25-A-309,AI,X,---,X,---,X,---,X,X
THU,CSE-36,---,X,C25-B-219,AI,ML,C25-A-307,UHV,C25-A-307,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
FRI,CSE-36,C25-A-212(L),AD,C25-A-212(L),AD(L),AD(L),C25-A-309,AI,C25-A-309,ML,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-37,C25-B-206,AI,C25-B-206,CC|SPM|NLP|CV,ML,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-37,C25-A-106,ML,C25-A-204(L),AI(L),AI(L),---,HSE,---,X,X,---,X,---,X,---,X,X
WED,CSE-37,---,X,C25-B-301,ML,UHV,C25-A-310,CC|SPM|NLP|CV,C25-A-310,AI,X,---,X,---,X,---,X,X
THU,CSE-37,---,X,C25-B-301,HSE,UHV,C25-A-212(L),AD,C25-A-212(L),AD(L),AD(L),---,X,---,X,---,X,X
FRI,CSE-37,---,HSE,C25-B-209,UHV,CC|SPM|NLP|CV,C25-A-310,ML,C25-A-310,AI,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-38,---,X,C25-B-107,ML,UHV,C25-A-010,CC|SPM|NLP|CV,C25-A-010,AI,X,---,X,---,X,---,X,X
TUE,CSE-38,---,X,C25-B-219,CC|SPM|NLP|CV,ML,---,HSE,---,X,X,---,X,---,X,---,X,X
WED,CSE-38,C25-A-207,ML,C25-A-203(L),AI(L),AI(L),C25-A-311,AI,C25-A-311,HSE,X,---,X,---,X,---,X,X
THU,CSE-38,---,X,C25-B-306,AI,ML,C25-A-308,UHV,C25-A-308,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
FRI,CSE-38,---,X,C25-B-210,HSE,UHV,C25-A-204(L),AD,C25-A-204(L),AD(L),AD(L),---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-39,---,X,C25-B-208,HSE,ML,C25-A-202(L),AD,C25-A-202(L),AD(L),AD(L),---,X,---,X,---,X,X
TUE,CSE-39,---,X,C25-B-301,ML,AI,C25-A-301,UHV,C25-A-301,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
WED,CSE-39,---,X,C25-A-310,AI,UHV,C25-A-313,ML,C25-A-313,HSE,X,---,X,---,X,---,X,X
THU,CSE-39,C25-A-101,ML,C25-A-203(L),AI(L),AI(L),C25-A-309,UHV,C25-A-309,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
FRI,CSE-39,---,X,---,X,HSE,C25-A-311,CC|SPM|NLP|CV,C25-A-311,AI,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-40,C25-B-209,ML,C25-B-209,AI,UHV,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSE-40,C25-A-212(L),AD,C25-A-212(L),AD(L),AD(L),C25-A-306,UHV,C25-A-306,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
WED,CSE-40,---,X,C25-B-307,CC|SPM|NLP|CV,AI,C25-B-019,ML,C25-B-019,HSE,X,---,X,---,X,---,X,X
THU,CSE-40,---,X,C25-B-307,HSE,AI,C25-A-310,CC|SPM|NLP|CV,C25-A-310,ML,X,---,X,---,X,---,X,X
FRI,CSE-40,---,X,C25-B-301,HSE,UHV,C25-A-014,ML,C25-A-212(L),AI(L),AI(L),---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-41,---,X,C25-B-210,HSE,CC|SPM|NLP|CV,C25-B-210,ML,C25-A-203(L),AI(L),AI(L),---,X,---,X,---,X,X
TUE,CSE-41,---,X,C25-B-306,ML,AI,C25-B-310,UHV,---,X,X,---,X,---,X,---,X,X
WED,CSE-41,C25-A-204(L),AD,C25-A-204(L),AD(L),AD(L),C25-B-101,AI,C25-B-101,HSE,X,---,X,---,X,---,X,X
THU,CSE-41,C25-B-308,ML,C25-B-308,AI,CC|SPM|NLP|CV,C25-A-014,UHV,---,X,X,---,X,---,X,---,X,X
FRI,CSE-41,---,X,C25-B-306,HSE,ML,C25-A-313,UHV,C25-A-313,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-42,---,X,C25-B-219,CC|SPM|NLP|CV,AI,C25-B-219,UHV,C25-B-219,ML,X,---,X,---,X,---,X,X
TUE,CSE-42,C25-A-108,ML,C25-A-302(L),AI(L),AI(L),C25-A-307,UHV,C25-A-307,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
WED,CSE-42,---,X,C25-B-308,AI,CC|SPM|NLP|CV,C25-B-106,ML,C25-B-106,HSE,X,---,X,---,X,---,X,X
THU,CSE-42,C25-A-204(L),AD,C25-A-204(L),AD(L),AD(L),---,HSE,---,X,X,---,X,---,X,---,X,X
FRI,CSE-42,---,HSE,C25-B-307,UHV,AI,C25-A-015,ML,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-43,---,X,C25-B-301,AI,ML,C25-A-009,CC|SPM|NLP|CV,C25-A-009,UHV,X,---,X,---,X,---,X,X
TUE,CSE-43,---,X,C25-B-307,HSE,ML,C25-B-313,UHV,C25-B-313,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
WED,CSE-43,C25-A-209,ML,C25-A-212(L),AI(L),AI(L),C25-B-107,AI,C25-B-107,HSE,X,---,X,---,X,---,X,X
THU,CSE-43,---,X,C25-B-309,ML,AI,C25-A-311,UHV,C25-A-311,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
FRI,CSE-43,C25-A-302(L),AD,C25-A-302(L),AD(L),AD(L),---,HSE,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-44,C25-A-312(L),AD,C25-A-312(L),AD(L),AD(L),C25-A-101,UHV,C25-A-101,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
TUE,CSE-44,C25-B-308,CC|SPM|NLP|CV,C25-B-308,ML,AI,C25-B-319,UHV,---,X,X,---,X,---,X,---,X,X
WED,CSE-44,---,X,C25-B-309,CC|SPM|NLP|CV,AI,C25-B-108,ML,C25-B-108,HSE,X,---,X,---,X,---,X,X
THU,CSE-44,---,X,C25-B-310,HSE,AI,C25-A-016,ML,C25-A-302(L),AI(L),AI(L),---,X,---,X,---,X,X
FRI,CSE-44,---,X,C25-B-308,HSE,ML,C25-A-114,UHV,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-45,---,X,C25-B-306,HSE,CC|SPM|NLP|CV,C25-B-306,UHV,C25-B-306,ML,X,---,X,---,X,---,X,X
TUE,CSE-45,---,X,C25-A-008,X,AI,C25-A-212(L),AD,C25-A-212(L),AD(L),AD(L),---,X,---,X,---,X,X
WED,CSE-45,---,X,C25-B-310,CC|SPM|NLP|CV,UHV,C25-B-109,ML,C25-B-109,HSE,X,---,X,---,X,---,X,X
THU,CSE-45,---,X,C25-B-319,HSE,CC|SPM|NLP|CV,C25-A-313,AI,C25-A-313,ML,X,---,X,---,X,---,X,X
FRI,CSE-45,C25-A-109,ML,C25-A-303(L),AI(L),AI(L),C25-B-019,UHV,C25-B-019,AI,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-46,C25-A-310,ML,C25-B-003(L),AI(L),AI(L),C25-A-106,CC|SPM|NLP|CV,C25-A-106,AI,X,---,X,---,X,---,X,X
TUE,CSE-46,---,X,C25-B-310,HSE,ML,C25-A-113,UHV,C25-A-113,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
WED,CSE-46,---,X,---,X,HSE,C25-A-303(L),AD,C25-A-303(L),AD(L),AD(L),---,X,---,X,---,X,X
THU,CSE-46,---,X,C25-A-014,AI,ML,C25-B-019,UHV,C25-B-019,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
FRI,CSE-46,---,X,C25-B-309,HSE,ML,C25-B-101,UHV,C25-B-101,AI,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-47,---,X,C25-B-307,ML,UHV,C25-B-307,AI,C25-B-307,CC|SPM|NLP|CV,X,---,X,---,X,---,X,X
TUE,CSE-47,---,X,---,X,HSE,C25-A-015,UHV,C25-A-302(L),AI(L),AI(L),---,X,---,X,---,X,X
WED,CSE-47,---,X,C25-A-014,UHV,CC|SPM|NLP|CV,C25-B-110,ML,C25-B-110,AI,HSE,---,X,---,X,---,X,X
THU,CSE-47,C25-A-212(L),AD,C25-A-212(L),AD(L),AD(L),C25-B-101,CC|SPM|NLP|CV,C25-B-101,AI,ML,---,X,---,X,---,X,X
FRI,CSE-47,---,X,C25-B-310,HSE,ML,---,X,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSE-48,C25-B-308,CC|SPM|NLP|CV,C25-B-308,ML,AI,C25-B-308,UHV,---,X,X,---,X,---,X,---,X,X
TUE,CSE-48,---,X,C25-A-014,ML,AI,C25-B-307,UHV,C25-B-307,HSE,X,---,X,---,X,---,X,X
WED,CSE-48,C25-A-210,ML,C25-A-302(L),AI(L),AI(L),---,HSE,---,X,X,---,X,---,X,---,X,X
THU,CSE-48,---,X,C25-A-015,AI,CC|SPM|NLP|CV,C25-B-106,UHV,C25-B-106,HSE,X,---,X,---,X,---,X,X
FRI,CSE-48,---,X,C25-B-319,CC|SPM|NLP|CV,ML,C25-A-302(L),AD,C25-A-302(L),AD(L),AD(L),---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,IT-1,C25-B-019,ML,C25-B-004(L),DA(L),DA(L),C25-B-301,CC|SPM,C25-B-301,DSA,X,---,X,---,X,---,X,X
TUE,IT-1,---,X,C25-A-015,HSE,ML,C25-A-311,UHV,C25-A-311,CC|SPM,X,---,X,---,X,---,X,X
WED,IT-1,---,X,C25-A-015,X,DSA,C25-A-304(L),AP,C25-A-304(L),AP(L),AP(L),---,X,---,X,---,X,X
THU,IT-1,---,X,C25-A-016,HSE,UHV,C25-B-107,ML,C25-B-107,CC|SPM,X,---,X,---,X,---,X,X
FRI,IT-1,---,X,C25-A-014,HSE,DSA,C25-B-107,UHV,C25-B-107,ML,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,IT-2,---,X,C25-B-309,DSA,ML,C25-B-309,UHV,---,X,X,---,X,---,X,---,X,X
TUE,IT-2,C25-A-109,ML,C25-A-303(L),DA(L),DA(L),C25-B-215,UHV,C25-B-215,CC|SPM,X,---,X,---,X,---,X,X
WED,IT-2,---,X,C25-A-016,DSA,CC|SPM,C25-B-119,ML,C25-B-119,HSE,X,---,X,---,X,---,X,X
THU,IT-2,C25-A-302(L),AP,C25-A-302(L),AP(L),AP(L),C25-B-108,CC|SPM,C25-B-108,HSE,X,---,X,---,X,---,X,X
FRI,IT-2,---,X,C25-A-015,DSA,ML,C25-B-108,UHV,C25-B-108,HSE,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,IT-3,---,X,C25-B-310,X,CC|SPM,C25-B-310,UHV,C25-B-310,DSA,X,---,X,---,X,---,X,X
TUE,IT-3,---,X,C25-A-016,HSE,ML,C25-B-019,DSA,C25-B-019,CC|SPM,X,---,X,---,X,---,X,X
WED,IT-3,C25-A-211,ML,C25-A-303(L),DA(L),DA(L),C25-B-201,UHV,C25-B-201,HSE,X,---,X,---,X,---,X,X
THU,IT-3,---,X,C25-A-114,ML,DSA,C25-B-109,UHV,C25-B-109,CC|SPM,X,---,X,---,X,---,X,X
FRI,IT-3,---,X,C25-A-016,HSE,ML,C25-A-303(L),AP,C25-A-303(L),AP(L),AP(L),---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,IT-4,---,X,---,X,HSE,C25-A-204(L),AP,C25-A-204(L),AP(L),AP(L),---,X,---,X,---,X,X
TUE,IT-4,C25-A-114,CC|SPM,C25-A-114,ML,UHV,C25-A-016,DSA,---,X,X,---,X,---,X,---,X,X
WED,IT-4,C25-A-114,UHV,C25-A-114,ML,CC|SPM,---,HSE,---,X,X,---,X,---,X,---,X,X
THU,IT-4,C25-A-109,ML,C25-A-303(L),DA(L),DA(L),C25-B-110,CC|SPM,C25-B-110,DSA,X,---,X,---,X,---,X,X
FRI,IT-4,---,X,C25-A-114,HSE,ML,C25-B-109,UHV,C25-B-109,DSA,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,IT-5,---,X,C25-A-014,ML,DSA,C25-A-110,CC|SPM,C25-A-110,UHV,X,---,X,---,X,---,X,X
TUE,IT-5,---,X,---,X,HSE,C25-A-303(L),AP,C25-A-303(L),AP(L),AP(L),---,X,---,X,---,X,X
WED,IT-5,---,X,C25-A-115,DSA,CC|SPM,C25-B-206,ML,C25-B-206,HSE,X,---,X,---,X,---,X,X
THU,IT-5,---,X,C25-A-115,HSE,ML,C25-B-119,UHV,C25-B-119,CC|SPM,DSA,---,X,---,X,---,X,X
FRI,IT-5,C25-A-110,ML,C25-A-304(L),DA(L),DA(L),C25-B-322,UHV,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSCE-1,C12-WCN(Lab),WMC,C12-WCN(Lab),WCN(L),WCN(L),C12-A-17,UHV,---,X,X,---,X,---,X,---,X,X
TUE,CSCE-1,---,X,C25-A-116,HSE,UHV,C25-B-101,CC,C25-B-101,BC|ASD,X,---,X,---,X,---,X,X
WED,CSCE-1,---,X,---,X,HSE,C25-A-312(L),AP,C25-A-312(L),AP(L),AP(L),---,X,---,X,---,X,X
THU,CSCE-1,---,X,C25-A-116,WMC,CC,C25-A-114,BC|ASD,---,X,X,---,X,---,X,---,X,X
FRI,CSCE-1,---,HSE,C25-A-115,CC,BC|ASD,C25-B-110,UHV,C25-B-110,WMC,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSCE-2,C25-A-015,UHV,C25-A-015,CC,WMC,---,X,---,X,X,---,X,---,X,---,X,X
TUE,CSCE-2,C12-WCN(Lab),WMC,C12-WCN(Lab),WCN(L),WCN(L),C12-A-17,UHV,C12-A-17,BC|ASD,X,---,X,---,X,---,X,X
WED,CSCE-2,---,X,C25-A-118,X,CC,C25-B-207,BC|ASD,C25-B-207,HSE,X,---,X,---,X,---,X,X
THU,CSCE-2,---,X,C25-A-118,HSE,WMC,C25-A-303(L),AP,C25-A-303(L),AP(L),AP(L),---,X,---,X,---,X,X
FRI,CSCE-2,---,X,C25-A-116,HSE,CC,C25-B-119,UHV,C25-B-119,BC|ASD,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSCE-3,---,X,C25-A-016,WMC,CC,C25-A-311,UHV,C25-A-311,BC|ASD,X,---,X,---,X,---,X,X
TUE,CSCE-3,---,X,C25-A-118,HSE,BC|ASD,C25-B-107,UHV,C25-B-107,CC,X,---,X,---,X,---,X,X
WED,CSCE-3,---,X,---,X,HSE,C12-WCN(Lab),WMC,C12-WCN(Lab),WCN(L),WCN(L),---,X,---,X,---,X,X
THU,CSCE-3,C25-A-113,CC,C25-A-113,WMC,HSE,---,X,---,X,X,---,X,---,X,---,X,X
FRI,CSCE-3,C25-A-312(L),AP,C25-A-312(L),AP(L),AP(L),C25-B-201,UHV,C25-B-201,BC|ASD,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSSE-1,---,X,C12-Micro_proc(Lab),AAM(L),AAM(L),C12-A-18,DMDW|ASD,C12-A-18,CD,AAM,---,X,---,X,---,X,X
TUE,CSSE-1,---,X,C25-A-111,HSE,UHV,C25-B-316,DMDW|ASD,C25-B-316,AAM,X,---,X,---,X,---,X,X
WED,CSSE-1,---,X,---,X,HSE,C25-A-003(L),AP,C25-A-003(L),AP(L),AP(L),---,X,---,X,---,X,X
THU,CSSE-1,---,X,C25-A-111,CD,AAM,C25-B-315,UHV,C25-B-315,DMDW|ASD,X,---,X,---,X,---,X,X
FRI,CSSE-1,---,X,C25-A-111,HSE,CD,C25-B-206,UHV,---,X,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON,CSSE-2,---,X,---,X,HSE,C25-A-003(L),AP,C25-A-003(L),AP(L),AP(L),---,X,---,X,---,X,X
TUE,CSSE-2,---,X,C12-Micro_proc(Lab),AAM(L),AAM(L),C12-A-18,UHV,C12-A-18,DMDW|ASD,AAM,---,X,---,X,---,X,X
WED,CSSE-2,---,X,C25-A-113,DMDW|ASD,AAM,C25-B-210,CD,C25-B-210,HSE,X,---,X,---,X,---,X,X
THU,CSSE-2,---,X,C25-A-113,HSE,CD,C25-A-015,UHV,---,X,X,---,X,---,X,---,X,X
FRI,CSSE-2,---,X,C25-A-113,AAM,CD,C25-B-017,UHV,C25-B-017,DMDW|ASD,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
