Roll Number,Section
2305103,DMDW_CS-14
2305200,DMDW_CS-14
2305301,DMDW_CS-14
2305308,DMDW_CS-14
2305314,DMDW_CS-14
2305321,DMDW_CS-14
2305330,DMDW_CS-14
2305391,DMDW_CS-14
2305461,DMDW_CS-14
2305474,DMDW_CS-14
2305503,DMDW_CS-14
2305579,DMDW_CS-14
2305656,DMDW_CS-14
2305691,DMDW_CS-14
2305700,DMDW_CS-14
2305815,DMDW_CS-14
2305821,DMDW_CS-14
2305874,DMDW_CS-14
2305959,DMDW_CS-14
23051064,DMDW_CS-14
23051151,DMDW_CS-14
23051294,DMDW_CS-14
23051320,DMDW_CS-14
23051373,DMDW_CS-14
23051455,DMDW_CS-14
23051472,DMDW_CS-14
23051480,DMDW_CS-14
23051522,DMDW_CS-14
23051722,DMDW_CS-14
23051757,DMDW_CS-14
23051769,DMDW_CS-14
23051918,DMDW_CS-14
23051949,DMDW_CS-14
23052160,DMDW_CS-14
23052178,DMDW_CS-14
23052372,DMDW_CS-14
23052386,DMDW_CS-14
23052394,DMDW_CS-14
23052402,DMDW_CS-14
23052527,DMDW_CS-14
23052537,DMDW_CS-14
23052540,DMDW_CS-14
23052563,DMDW_CS-14
23052648,DMDW_CS-14
23052652,DMDW_CS-14
23052660,DMDW_CS-14
23052668,DMDW_CS-14
23052733,DMDW_CS-14
23052756,DMDW_CS-14
23052841,DMDW_CS-14
23052847,DMDW_CS-14
23052849,DMDW_CS-14
23052920,DMDW_CS-14
23052937,DMDW_CS-14
23052972,DMDW_CS-14
23052991,DMDW_CS-14
23053048,DMDW_CS-14
23053057,DMDW_CS-14
23053062,DMDW_CS-14
23053066,DMDW_CS-14
23053170,DMDW_CS-14
23053210,DMDW_CS-14
23053279,DMDW_CS-14
23053319,DMDW_CS-14
23053325,DMDW_CS-14
23053326,DMDW_CS-14
23053342,DMDW_CS-14
23053399,DMDW_CS-14
23053408,DMDW_CS-14
23053447,DMDW_CS-14
23053467,DMDW_CS-14
23053485,DMDW_CS-14
23053494,DMDW_CS-14
23053499,DMDW_CS-14
23053568,DMDW_CS-14
23053871,DMDW_CS-14
23053948,DMDW_CS-14
2305042,DMDW_CS-15
2305056,DMDW_CS-15
2305060,DMDW_CS-15
2305096,DMDW_CS-15
2305186,DMDW_CS-15
2305277,DMDW_CS-15
2305341,DMDW_CS-15
2305373,DMDW_CS-15
2305376,DMDW_CS-15
2305389,DMDW_CS-15
2305395,DMDW_CS-15
2305418,DMDW_CS-15
2305585,DMDW_CS-15
2305605,DMDW_CS-15
2305629,DMDW_CS-15
2305636,DMDW_CS-15
2305705,DMDW_CS-15
2305725,DMDW_CS-15
2305750,DMDW_CS-15
2305981,DMDW_CS-15
23051163,DMDW_CS-15
23051187,DMDW_CS-15
23051195,DMDW_CS-15
23051234,DMDW_CS-15
23051305,DMDW_CS-15
23051410,DMDW_CS-15
23051432,DMDW_CS-15
23051464,DMDW_CS-15
23051645,DMDW_CS-15
23051680,DMDW_CS-15
23051686,DMDW_CS-15
23051767,DMDW_CS-15
23051803,DMDW_CS-15
23051805,DMDW_CS-15
23051827,DMDW_CS-15
23051847,DMDW_CS-15
23051880,DMDW_CS-15
23051925,DMDW_CS-15
23051974,DMDW_CS-15
23052003,DMDW_CS-15
23052024,DMDW_CS-15
23052127,DMDW_CS-15
23052158,DMDW_CS-15
23052201,DMDW_CS-15
23052255,DMDW_CS-15
23052280,DMDW_CS-15
23052328,DMDW_CS-15
23052357,DMDW_CS-15
23052429,DMDW_CS-15
23052448,DMDW_CS-15
23052449,DMDW_CS-15
23052482,DMDW_CS-15
23052523,DMDW_CS-15
23052746,DMDW_CS-15
23052781,DMDW_CS-15
23052791,DMDW_CS-15
23052795,DMDW_CS-15
23052816,DMDW_CS-15
23052859,DMDW_CS-15
23052948,DMDW_CS-15
23052970,DMDW_CS-15
23053004,DMDW_CS-15
23053019,DMDW_CS-15
23053226,DMDW_CS-15
23053383,DMDW_CS-15
23053404,DMDW_CS-15
23053453,DMDW_CS-15
23053525,DMDW_CS-15
23053526,DMDW_CS-15
23053557,DMDW_CS-15
23053599,DMDW_CS-15
23053602,DMDW_CS-15
23053619,DMDW_CS-15
23053760,DMDW_CS-15
23053774,DMDW_CS-15
23053783,DMDW_CS-15
23053838,DMDW_CS-15
24057009,DMDW_CS-15
2305040,DMDW_CS-16
2305050,DMDW_CS-16
2305077,DMDW_CS-16
2305098,DMDW_CS-16
2305124,DMDW_CS-16
2305145,DMDW_CS-16
2305239,DMDW_CS-16
2305242,DMDW_CS-16
2305368,DMDW_CS-16
2305374,DMDW_CS-16
2305394,DMDW_CS-16
2305490,DMDW_CS-16
2305534,DMDW_CS-16
2305701,DMDW_CS-16
2305712,DMDW_CS-16
2305738,DMDW_CS-16
2305755,DMDW_CS-16
2305780,DMDW_CS-16
2305861,DMDW_CS-16
23051083,DMDW_CS-16
23051109,DMDW_CS-16
23051120,DMDW_CS-16
23051144,DMDW_CS-16
23051173,DMDW_CS-16
23051223,DMDW_CS-16
23051329,DMDW_CS-16
23051416,DMDW_CS-16
23051452,DMDW_CS-16
23051457,DMDW_CS-16
23051489,DMDW_CS-16
23051515,DMDW_CS-16
23051634,DMDW_CS-16
23051719,DMDW_CS-16
23051742,DMDW_CS-16
23051823,DMDW_CS-16
23052084,DMDW_CS-16
23052164,DMDW_CS-16
23052231,DMDW_CS-16
23052235,DMDW_CS-16
23052297,DMDW_CS-16
23052313,DMDW_CS-16
23052390,DMDW_CS-16
23052435,DMDW_CS-16
23052442,DMDW_CS-16
23052458,DMDW_CS-16
23052469,DMDW_CS-16
23052488,DMDW_CS-16
23052584,DMDW_CS-16
23052653,DMDW_CS-16
23052664,DMDW_CS-16
23052674,DMDW_CS-16
23052722,DMDW_CS-16
23052731,DMDW_CS-16
23052764,DMDW_CS-16
23053012,DMDW_CS-16
23053020,DMDW_CS-16
23053022,DMDW_CS-16
23053033,DMDW_CS-16
23053060,DMDW_CS-16
23053073,DMDW_CS-16
23053078,DMDW_CS-16
23053080,DMDW_CS-16
23053081,DMDW_CS-16
23053105,DMDW_CS-16
23053191,DMDW_CS-16
23053285,DMDW_CS-16
23053290,DMDW_CS-16
23053449,DMDW_CS-16
23053461,DMDW_CS-16
23053490,DMDW_CS-16
23053542,DMDW_CS-16
23053561,DMDW_CS-16
23053590,DMDW_CS-16
23053659,DMDW_CS-16
23053754,DMDW_CS-16
23053784,DMDW_CS-16
24057082,DMDW_CS-16
2305072,DMDW_CS-17
2305198,DMDW_CS-17
2305208,DMDW_CS-17
2305369,DMDW_CS-17
2305383,DMDW_CS-17
2305407,DMDW_CS-17
2305439,DMDW_CS-17
2305450,DMDW_CS-17
2305477,DMDW_CS-17
2305615,DMDW_CS-17
2305622,DMDW_CS-17
2305631,DMDW_CS-17
2305879,DMDW_CS-17
2305890,DMDW_CS-17
2305891,DMDW_CS-17
2305923,DMDW_CS-17
2305936,DMDW_CS-17
2305939,DMDW_CS-17
2305990,DMDW_CS-17
23051014,DMDW_CS-17
23051044,DMDW_CS-17
23051050,DMDW_CS-17
23051087,DMDW_CS-17
23051088,DMDW_CS-17
23051160,DMDW_CS-17
23051178,DMDW_CS-17
23051210,DMDW_CS-17
23051572,DMDW_CS-17
23051716,DMDW_CS-17
23051878,DMDW_CS-17
23052022,DMDW_CS-17
23052035,DMDW_CS-17
23052104,DMDW_CS-17
23052112,DMDW_CS-17
23052128,DMDW_CS-17
23052249,DMDW_CS-17
23052278,DMDW_CS-17
23052318,DMDW_CS-17
23052321,DMDW_CS-17
23052434,DMDW_CS-17
23052450,DMDW_CS-17
23052453,DMDW_CS-17
23052478,DMDW_CS-17
23052556,DMDW_CS-17
23052578,DMDW_CS-17
23052622,DMDW_CS-17
23052641,DMDW_CS-17
23052724,DMDW_CS-17
23052725,DMDW_CS-17
23052738,DMDW_CS-17
23053027,DMDW_CS-17
23053037,DMDW_CS-17
23053069,DMDW_CS-17
23053121,DMDW_CS-17
23053146,DMDW_CS-17
23053203,DMDW_CS-17
23053261,DMDW_CS-17
23053306,DMDW_CS-17
23053314,DMDW_CS-17
23053316,DMDW_CS-17
23053569,DMDW_CS-17
23053575,DMDW_CS-17
23053593,DMDW_CS-17
23053629,DMDW_CS-17
23053692,DMDW_CS-17
23053823,DMDW_CS-17
24057024,DMDW_CS-17
24057049,DMDW_CS-17
24057054,DMDW_CS-17
24057058,DMDW_CS-17
24057062,DMDW_CS-17
24057071,DMDW_CS-17
24057096,DMDW_CS-17
24057105,DMDW_CS-17
2305274,DMDW_CS-18
2305278,DMDW_CS-18
2305280,DMDW_CS-18
2305302,DMDW_CS-18
2305392,DMDW_CS-18
2305428,DMDW_CS-18
2305431,DMDW_CS-18
2305442,DMDW_CS-18
2305459,DMDW_CS-18
2305536,DMDW_CS-18
2305563,DMDW_CS-18
2305578,DMDW_CS-18
2305637,DMDW_CS-18
2305757,DMDW_CS-18
2305789,DMDW_CS-18
2305818,DMDW_CS-18
2305851,DMDW_CS-18
2305898,DMDW_CS-18
2305942,DMDW_CS-18
2305977,DMDW_CS-18
2305978,DMDW_CS-18
23051114,DMDW_CS-18
23051116,DMDW_CS-18
23051218,DMDW_CS-18
23051239,DMDW_CS-18
23051256,DMDW_CS-18
23051382,DMDW_CS-18
23051418,DMDW_CS-18
23051443,DMDW_CS-18
23051482,DMDW_CS-18
23051487,DMDW_CS-18
23051531,DMDW_CS-18
23051577,DMDW_CS-18
23051581,DMDW_CS-18
23051591,DMDW_CS-18
23051602,DMDW_CS-18
23051628,DMDW_CS-18
23051647,DMDW_CS-18
23051791,DMDW_CS-18
23051936,DMDW_CS-18
23052039,DMDW_CS-18
23052076,DMDW_CS-18
23052081,DMDW_CS-18
23052098,DMDW_CS-18
23052106,DMDW_CS-18
23052213,DMDW_CS-18
23052327,DMDW_CS-18
23052362,DMDW_CS-18
23052408,DMDW_CS-18
23052411,DMDW_CS-18
23052491,DMDW_CS-18
23052868,DMDW_CS-18
23052884,DMDW_CS-18
23052928,DMDW_CS-18
23052932,DMDW_CS-18
23052982,DMDW_CS-18
23053018,DMDW_CS-18
23053072,DMDW_CS-18
23053180,DMDW_CS-18
23053204,DMDW_CS-18
23053216,DMDW_CS-18
23053365,DMDW_CS-18
23053386,DMDW_CS-18
23053493,DMDW_CS-18
23053512,DMDW_CS-18
23053527,DMDW_CS-18
23053626,DMDW_CS-18
23053646,DMDW_CS-18
23053651,DMDW_CS-18
23053652,DMDW_CS-18
23053653,DMDW_CS-18
23053711,DMDW_CS-18
23053921,DMDW_CS-18
23053922,DMDW_CS-18
23053945,DMDW_CS-18
2305018,DMDW_CS-19
2305023,DMDW_CS-19
2305160,DMDW_CS-19
2305163,DMDW_CS-19
2305164,DMDW_CS-19
2305267,DMDW_CS-19
2305412,DMDW_CS-19
2305520,DMDW_CS-19
2305527,DMDW_CS-19
2305598,DMDW_CS-19
2305633,DMDW_CS-19
2305634,DMDW_CS-19
2305662,DMDW_CS-19
2305732,DMDW_CS-19
2305781,DMDW_CS-19
2305993,DMDW_CS-19
2305996,DMDW_CS-19
23051009,DMDW_CS-19
23051232,DMDW_CS-19
23051244,DMDW_CS-19
23051264,DMDW_CS-19
23051314,DMDW_CS-19
23051349,DMDW_CS-19
23051364,DMDW_CS-19
23051415,DMDW_CS-19
23051535,DMDW_CS-19
23051573,DMDW_CS-19
23051612,DMDW_CS-19
23051697,DMDW_CS-19
23051714,DMDW_CS-19
23051776,DMDW_CS-19
23051833,DMDW_CS-19
23051862,DMDW_CS-19
23051882,DMDW_CS-19
23051938,DMDW_CS-19
23052017,DMDW_CS-19
23052034,DMDW_CS-19
23052073,DMDW_CS-19
23052151,DMDW_CS-19
23052184,DMDW_CS-19
23052286,DMDW_CS-19
23052301,DMDW_CS-19
23052383,DMDW_CS-19
23052398,DMDW_CS-19
23052415,DMDW_CS-19
23052446,DMDW_CS-19
23052547,DMDW_CS-19
23052576,DMDW_CS-19
23052595,DMDW_CS-19
23052643,DMDW_CS-19
23052766,DMDW_CS-19
23053392,DMDW_CS-19
23053466,DMDW_CS-19
23053492,DMDW_CS-19
23053554,DMDW_CS-19
23053556,DMDW_CS-19
23053583,DMDW_CS-19
23053591,DMDW_CS-19
23053594,DMDW_CS-19
23053636,DMDW_CS-19
23053725,DMDW_CS-19
23053732,DMDW_CS-19
23053740,DMDW_CS-19
23053752,DMDW_CS-19
23053753,DMDW_CS-19
23053787,DMDW_CS-19
23053885,DMDW_CS-19
23053916,DMDW_CS-19
23053937,DMDW_CS-19
23053938,DMDW_CS-19
23053946,DMDW_CS-19
24057013,DMDW_CS-19
24057111,DMDW_CS-19
2305073,DMDW_CS-20
2305086,DMDW_CS-20
2305121,DMDW_CS-20
2305271,DMDW_CS-20
2305307,DMDW_CS-20
2305335,DMDW_CS-20
2305340,DMDW_CS-20
2305406,DMDW_CS-20
2305583,DMDW_CS-20
2305727,DMDW_CS-20
2305777,DMDW_CS-20
2305779,DMDW_CS-20
2305790,DMDW_CS-20
2305805,DMDW_CS-20
2305826,DMDW_CS-20
2305863,DMDW_CS-20
23051097,DMDW_CS-20
23051254,DMDW_CS-20
23051291,DMDW_CS-20
23051295,DMDW_CS-20
23051310,DMDW_CS-20
23051336,DMDW_CS-20
23051348,DMDW_CS-20
23051359,DMDW_CS-20
23051386,DMDW_CS-20
23051406,DMDW_CS-20
23051420,DMDW_CS-20
23051465,DMDW_CS-20
23051492,DMDW_CS-20
23051497,DMDW_CS-20
23051533,DMDW_CS-20
23051544,DMDW_CS-20
23051595,DMDW_CS-20
23051598,DMDW_CS-20
23051629,DMDW_CS-20
23051681,DMDW_CS-20
23051783,DMDW_CS-20
23051839,DMDW_CS-20
23051843,DMDW_CS-20
23051944,DMDW_CS-20
23051963,DMDW_CS-20
23052018,DMDW_CS-20
23052109,DMDW_CS-20
23052295,DMDW_CS-20
23052410,DMDW_CS-20
23052499,DMDW_CS-20
23052716,DMDW_CS-20
23052727,DMDW_CS-20
23052739,DMDW_CS-20
23052741,DMDW_CS-20
23052953,DMDW_CS-20
23052966,DMDW_CS-20
23053015,DMDW_CS-20
23053053,DMDW_CS-20
23053109,DMDW_CS-20
23053143,DMDW_CS-20
23053182,DMDW_CS-20
23053236,DMDW_CS-20
23053248,DMDW_CS-20
23053304,DMDW_CS-20
23053321,DMDW_CS-20
23053343,DMDW_CS-20
23053379,DMDW_CS-20
23053415,DMDW_CS-20
23053416,DMDW_CS-20
23053417,DMDW_CS-20
23053452,DMDW_CS-20
23053495,DMDW_CS-20
23053522,DMDW_CS-20
23053580,DMDW_CS-20
23053685,DMDW_CS-20
23053688,DMDW_CS-20
23053806,DMDW_CS-20
23053830,DMDW_CS-20
2305039,DMDW_CS-21
2305089,DMDW_CS-21
2305212,DMDW_CS-21
2305225,DMDW_CS-21
2305284,DMDW_CS-21
2305322,DMDW_CS-21
2305349,DMDW_CS-21
2305358,DMDW_CS-21
2305378,DMDW_CS-21
2305393,DMDW_CS-21
2305405,DMDW_CS-21
2305487,DMDW_CS-21
2305514,DMDW_CS-21
2305548,DMDW_CS-21
2305550,DMDW_CS-21
2305565,DMDW_CS-21
2305567,DMDW_CS-21
2305673,DMDW_CS-21
2305760,DMDW_CS-21
2305803,DMDW_CS-21
2305925,DMDW_CS-21
2305955,DMDW_CS-21
23051066,DMDW_CS-21
23051127,DMDW_CS-21
23051473,DMDW_CS-21
23051476,DMDW_CS-21
23051493,DMDW_CS-21
23051730,DMDW_CS-21
23051789,DMDW_CS-21
23051979,DMDW_CS-21
23051982,DMDW_CS-21
23051992,DMDW_CS-21
23052005,DMDW_CS-21
23052146,DMDW_CS-21
23052157,DMDW_CS-21
23052165,DMDW_CS-21
23052189,DMDW_CS-21
23052199,DMDW_CS-21
23052419,DMDW_CS-21
23052454,DMDW_CS-21
23052456,DMDW_CS-21
23052480,DMDW_CS-21
23052496,DMDW_CS-21
23052503,DMDW_CS-21
23052513,DMDW_CS-21
23052541,DMDW_CS-21
23052596,DMDW_CS-21
23052605,DMDW_CS-21
23052609,DMDW_CS-21
23052629,DMDW_CS-21
23052803,DMDW_CS-21
23052852,DMDW_CS-21
23052867,DMDW_CS-21
23052931,DMDW_CS-21
23053034,DMDW_CS-21
23053278,DMDW_CS-21
23053307,DMDW_CS-21
23053344,DMDW_CS-21
23053380,DMDW_CS-21
23053428,DMDW_CS-21
23053437,DMDW_CS-21
23053479,DMDW_CS-21
23053491,DMDW_CS-21
23053544,DMDW_CS-21
23053624,DMDW_CS-21
23053693,DMDW_CS-21
23053713,DMDW_CS-21
23053795,DMDW_CS-21
24057011,DMDW_CS-21
24057018,DMDW_CS-21
24057026,DMDW_CS-21
24057047,DMDW_CS-21
24057048,DMDW_CS-21
24057087,DMDW_CS-21
24057090,DMDW_CS-21
2305025,DMDW_CS-22
2305075,DMDW_CS-22
2305100,DMDW_CS-22
2305141,DMDW_CS-22
2305192,DMDW_CS-22
2305194,DMDW_CS-22
2305213,DMDW_CS-22
2305310,DMDW_CS-22
2305327,DMDW_CS-22
2305334,DMDW_CS-22
2305479,DMDW_CS-22
2305531,DMDW_CS-22
2305542,DMDW_CS-22
2305584,DMDW_CS-22
2305611,DMDW_CS-22
2305617,DMDW_CS-22
2305795,DMDW_CS-22
2305814,DMDW_CS-22
2305926,DMDW_CS-22
2305956,DMDW_CS-22
2305998,DMDW_CS-22
23051068,DMDW_CS-22
23051280,DMDW_CS-22
23051286,DMDW_CS-22
23051299,DMDW_CS-22
23051337,DMDW_CS-22
23051391,DMDW_CS-22
23051490,DMDW_CS-22
23051503,DMDW_CS-22
23051604,DMDW_CS-22
23051611,DMDW_CS-22
23051707,DMDW_CS-22
23051727,DMDW_CS-22
23051740,DMDW_CS-22
23051750,DMDW_CS-22
23051795,DMDW_CS-22
23051897,DMDW_CS-22
23052059,DMDW_CS-22
23052120,DMDW_CS-22
23052166,DMDW_CS-22
23052206,DMDW_CS-22
23052229,DMDW_CS-22
23052406,DMDW_CS-22
23052409,DMDW_CS-22
23052421,DMDW_CS-22
23052427,DMDW_CS-22
23052463,DMDW_CS-22
23052551,DMDW_CS-22
23052591,DMDW_CS-22
23052645,DMDW_CS-22
23052698,DMDW_CS-22
23052761,DMDW_CS-22
23052882,DMDW_CS-22
23052901,DMDW_CS-22
23052906,DMDW_CS-22
23052914,DMDW_CS-22
23052952,DMDW_CS-22
23053016,DMDW_CS-22
23053152,DMDW_CS-22
23053176,DMDW_CS-22
23053218,DMDW_CS-22
23053222,DMDW_CS-22
23053223,DMDW_CS-22
23053231,DMDW_CS-22
23053246,DMDW_CS-22
23053249,DMDW_CS-22
23053256,DMDW_CS-22
23053257,DMDW_CS-22
23053296,DMDW_CS-22
23053327,DMDW_CS-22
23053420,DMDW_CS-22
23053538,DMDW_CS-22
23053703,DMDW_CS-22
23053896,DMDW_CS-22
23053907,DMDW_CS-22
23053915,DMDW_CS-22
23053942,DMDW_CS-22
23053949,DMDW_CS-22
2305070,DMDW_CS-23
2305094,DMDW_CS-23
2305107,DMDW_CS-23
2305115,DMDW_CS-23
2305135,DMDW_CS-23
2305218,DMDW_CS-23
2305290,DMDW_CS-23
2305519,DMDW_CS-23
2305540,DMDW_CS-23
2305570,DMDW_CS-23
2305573,DMDW_CS-23
2305607,DMDW_CS-23
2305723,DMDW_CS-23
2305742,DMDW_CS-23
2305759,DMDW_CS-23
2305853,DMDW_CS-23
2305953,DMDW_CS-23
2305986,DMDW_CS-23
23051058,DMDW_CS-23
23051063,DMDW_CS-23
23051093,DMDW_CS-23
23051111,DMDW_CS-23
23051215,DMDW_CS-23
23051258,DMDW_CS-23
23051334,DMDW_CS-23
23051580,DMDW_CS-23
23051582,DMDW_CS-23
23051635,DMDW_CS-23
23051654,DMDW_CS-23
23051806,DMDW_CS-23
23051814,DMDW_CS-23
23051816,DMDW_CS-23
23051840,DMDW_CS-23
23051851,DMDW_CS-23
23051854,DMDW_CS-23
23051861,DMDW_CS-23
23051872,DMDW_CS-23
23051883,DMDW_CS-23
23052130,DMDW_CS-23
23052215,DMDW_CS-23
23052236,DMDW_CS-23
23052244,DMDW_CS-23
23052277,DMDW_CS-23
23052323,DMDW_CS-23
23052335,DMDW_CS-23
23052343,DMDW_CS-23
23052490,DMDW_CS-23
23052516,DMDW_CS-23
23052642,DMDW_CS-23
23052734,DMDW_CS-23
23052742,DMDW_CS-23
23052763,DMDW_CS-23
23052769,DMDW_CS-23
23052924,DMDW_CS-23
23052964,DMDW_CS-23
23052995,DMDW_CS-23
23053068,DMDW_CS-23
23053107,DMDW_CS-23
23053127,DMDW_CS-23
23053219,DMDW_CS-23
23053229,DMDW_CS-23
23053230,DMDW_CS-23
23053252,DMDW_CS-23
23053267,DMDW_CS-23
23053311,DMDW_CS-23
23053389,DMDW_CS-23
23053444,DMDW_CS-23
23053480,DMDW_CS-23
23053487,DMDW_CS-23
23053655,DMDW_CS-23
23053705,DMDW_CS-23
23053733,DMDW_CS-23
23053785,DMDW_CS-23
23053789,DMDW_CS-23
23053791,DMDW_CS-23
23053847,DMDW_CS-23
23053887,DMDW_CS-23
23053932,DMDW_CS-23
2305095,DMDW_CS-24
2305128,DMDW_CS-24
2305154,DMDW_CS-24
2305189,DMDW_CS-24
2305286,DMDW_CS-24
2305306,DMDW_CS-24
2305359,DMDW_CS-24
2305365,DMDW_CS-24
2305532,DMDW_CS-24
2305626,DMDW_CS-24
2305642,DMDW_CS-24
2305676,DMDW_CS-24
2305683,DMDW_CS-24
2305734,DMDW_CS-24
2305749,DMDW_CS-24
2305754,DMDW_CS-24
2305822,DMDW_CS-24
2305857,DMDW_CS-24
2305862,DMDW_CS-24
2305921,DMDW_CS-24
23051161,DMDW_CS-24
23051166,DMDW_CS-24
23051241,DMDW_CS-24
23051245,DMDW_CS-24
23051282,DMDW_CS-24
23051303,DMDW_CS-24
23051474,DMDW_CS-24
23051620,DMDW_CS-24
23051640,DMDW_CS-24
23051669,DMDW_CS-24
23051676,DMDW_CS-24
23051691,DMDW_CS-24
23051792,DMDW_CS-24
23051889,DMDW_CS-24
23051905,DMDW_CS-24
23052129,DMDW_CS-24
23052153,DMDW_CS-24
23052219,DMDW_CS-24
23052230,DMDW_CS-24
23052246,DMDW_CS-24
23052292,DMDW_CS-24
23052425,DMDW_CS-24
23052433,DMDW_CS-24
23052466,DMDW_CS-24
23052555,DMDW_CS-24
23052571,DMDW_CS-24
23052594,DMDW_CS-24
23052695,DMDW_CS-24
23052707,DMDW_CS-24
23052723,DMDW_CS-24
23052770,DMDW_CS-24
23052779,DMDW_CS-24
23052873,DMDW_CS-24
23052898,DMDW_CS-24
23053211,DMDW_CS-24
23053240,DMDW_CS-24
23053241,DMDW_CS-24
23053242,DMDW_CS-24
23053250,DMDW_CS-24
23053315,DMDW_CS-24
23053351,DMDW_CS-24
23053398,DMDW_CS-24
23053424,DMDW_CS-24
23053481,DMDW_CS-24
23053500,DMDW_CS-24
23053521,DMDW_CS-24
23053566,DMDW_CS-24
23053609,DMDW_CS-24
23053696,DMDW_CS-24
23053707,DMDW_CS-24
23053721,DMDW_CS-24
23053778,DMDW_CS-24
23053780,DMDW_CS-24
23053781,DMDW_CS-24
23053877,DMDW_CS-24
2305028,DMDW_CS-25
2305031,DMDW_CS-25
2305055,DMDW_CS-25
2305085,DMDW_CS-25
2305117,DMDW_CS-25
2305138,DMDW_CS-25
2305142,DMDW_CS-25
2305251,DMDW_CS-25
2305339,DMDW_CS-25
2305436,DMDW_CS-25
2305444,DMDW_CS-25
2305447,DMDW_CS-25
2305452,DMDW_CS-25
2305586,DMDW_CS-25
2305602,DMDW_CS-25
2305768,DMDW_CS-25
2305775,DMDW_CS-25
2305784,DMDW_CS-25
2305954,DMDW_CS-25
23051053,DMDW_CS-25
23051067,DMDW_CS-25
23051069,DMDW_CS-25
23051072,DMDW_CS-25
23051157,DMDW_CS-25
23051283,DMDW_CS-25
23051304,DMDW_CS-25
23051323,DMDW_CS-25
23051484,DMDW_CS-25
23051560,DMDW_CS-25
23051617,DMDW_CS-25
23051618,DMDW_CS-25
23051652,DMDW_CS-25
23051661,DMDW_CS-25
23051710,DMDW_CS-25
23051718,DMDW_CS-25
23051721,DMDW_CS-25
23051830,DMDW_CS-25
23051913,DMDW_CS-25
23051941,DMDW_CS-25
23051981,DMDW_CS-25
23051985,DMDW_CS-25
23052117,DMDW_CS-25
23052192,DMDW_CS-25
23052233,DMDW_CS-25
23052288,DMDW_CS-25
23052470,DMDW_CS-25
23052475,DMDW_CS-25
23052487,DMDW_CS-25
23052552,DMDW_CS-25
23052581,DMDW_CS-25
23052815,DMDW_CS-25
23052893,DMDW_CS-25
23052917,DMDW_CS-25
23052977,DMDW_CS-25
23053023,DMDW_CS-25
23053061,DMDW_CS-25
23053065,DMDW_CS-25
23053071,DMDW_CS-25
23053077,DMDW_CS-25
23053091,DMDW_CS-25
23053160,DMDW_CS-25
23053174,DMDW_CS-25
23053255,DMDW_CS-25
23053305,DMDW_CS-25
23053353,DMDW_CS-25
23053446,DMDW_CS-25
23053460,DMDW_CS-25
23053535,DMDW_CS-25
23053605,DMDW_CS-25
23053608,DMDW_CS-25
23053610,DMDW_CS-25
23053731,DMDW_CS-25
23053741,DMDW_CS-25
23053743,DMDW_CS-25
24057022,DMDW_CS-25
24057045,DMDW_CS-25
24057059,DMDW_CS-25
24057108,DMDW_CS-25
2305140,DMDW_CS-26
2305195,DMDW_CS-26
2305230,DMDW_CS-26
2305253,DMDW_CS-26
2305255,DMDW_CS-26
2305256,DMDW_CS-26
2305381,DMDW_CS-26
2305446,DMDW_CS-26
2305512,DMDW_CS-26
2305688,DMDW_CS-26
2305743,DMDW_CS-26
2305764,DMDW_CS-26
2305772,DMDW_CS-26
2305799,DMDW_CS-26
2305802,DMDW_CS-26
2305808,DMDW_CS-26
2305820,DMDW_CS-26
2305827,DMDW_CS-26
23051099,DMDW_CS-26
23051186,DMDW_CS-26
23051194,DMDW_CS-26
23051199,DMDW_CS-26
23051211,DMDW_CS-26
23051274,DMDW_CS-26
23051324,DMDW_CS-26
23051346,DMDW_CS-26
23051570,DMDW_CS-26
23051677,DMDW_CS-26
23051705,DMDW_CS-26
23051720,DMDW_CS-26
23051748,DMDW_CS-26
23051749,DMDW_CS-26
23051893,DMDW_CS-26
23051947,DMDW_CS-26
23051983,DMDW_CS-26
23052052,DMDW_CS-26
23052126,DMDW_CS-26
23052170,DMDW_CS-26
23052212,DMDW_CS-26
23052228,DMDW_CS-26
23052254,DMDW_CS-26
23052259,DMDW_CS-26
23052261,DMDW_CS-26
23052279,DMDW_CS-26
23052326,DMDW_CS-26
23052405,DMDW_CS-26
23052445,DMDW_CS-26
23052520,DMDW_CS-26
23052659,DMDW_CS-26
23052682,DMDW_CS-26
23052683,DMDW_CS-26
23052750,DMDW_CS-26
23052813,DMDW_CS-26
23052994,DMDW_CS-26
23053030,DMDW_CS-26
23053096,DMDW_CS-26
23053155,DMDW_CS-26
23053156,DMDW_CS-26
23053214,DMDW_CS-26
23053268,DMDW_CS-26
23053291,DMDW_CS-26
23053293,DMDW_CS-26
23053301,DMDW_CS-26
23053329,DMDW_CS-26
23053376,DMDW_CS-26
23053402,DMDW_CS-26
23053617,DMDW_CS-26
23053622,DMDW_CS-26
23053625,DMDW_CS-26
23053702,DMDW_CS-26
23053728,DMDW_CS-26
23053808,DMDW_CS-26
23053840,DMDW_CS-26
23053914,DMDW_CS-26
24057057,DMDW_CS-26
24057102,DMDW_CS-26
2305119,DMDW_CS-27
2305137,DMDW_CS-27
2305260,DMDW_CS-27
2305304,DMDW_CS-27
2305344,DMDW_CS-27
2305457,DMDW_CS-27
2305481,DMDW_CS-27
2305545,DMDW_CS-27
2305621,DMDW_CS-27
2305640,DMDW_CS-27
2305675,DMDW_CS-27
