Roll Number,Section
2306291,IT-02
2306300,IT-02
2306305,IT-02
2306310,IT-02
2306314,IT-02
2306321,IT-02
2306322,IT-02
2306324,IT-02
2306326,IT-02
2306328,IT-02
2306330,IT-02
2306331,IT-02
2306339,IT-02
2306347,IT-02
2306348,IT-02
2306351,IT-02
2306364,IT-02
2306371,IT-02
2306381,IT-02
2306389,IT-02
2306398,IT-02
2306402,IT-02
2306403,IT-02
2306404,IT-02
2306405,IT-02
2306406,IT-02
2406602,IT-02
2306003,IT-03
2306012,IT-03
2306017,IT-03
2306018,IT-03
2306019,IT-03
2306033,IT-03
2306037,IT-03
2306040,IT-03
2306047,IT-03
2306052,IT-03
2306053,IT-03
2306054,IT-03
2306059,IT-03
2306060,IT-03
2306062,IT-03
2306068,IT-03
2306076,IT-03
2306083,IT-03
2306085,IT-03
2306086,IT-03
2306089,IT-03
2306106,IT-03
2306113,IT-03
2306116,IT-03
2306118,IT-03
2306121,IT-03
2306124,IT-03
2306125,IT-03
2306127,IT-03
2306142,IT-03
2306151,IT-03
2306153,IT-03
2306158,IT-03
2306165,IT-03
2306193,IT-03
2306195,IT-03
2306205,IT-03
2306214,IT-03
2306215,IT-03
2306221,IT-03
2306228,IT-03
2306232,IT-03
2306234,IT-03
2306258,IT-03
2306261,IT-03
2306271,IT-03
2306275,IT-03
2306279,IT-03
2306281,IT-03
2306282,IT-03
2306304,IT-03
2306306,IT-03
2306309,IT-03
2306325,IT-03
2306332,IT-03
2306334,IT-03
2306336,IT-03
2306337,IT-03
2306338,IT-03
2306340,IT-03
2306342,IT-03
2306343,IT-03
2306344,IT-03
2306345,IT-03
2306349,IT-03
2306350,IT-03
2306353,IT-03
2306356,IT-03
2306359,IT-03
2306360,IT-03
2306374,IT-03
2306378,IT-03
2306388,IT-03
2306390,IT-03
2306393,IT-03
2306399,IT-03
2306400,IT-03
2306401,IT-03
2306005,IT-04
2306011,IT-04
2306020,IT-04
2306024,IT-04
2306028,IT-04
2306031,IT-04
2306032,IT-04
2306038,IT-04
2306046,IT-04
2306048,IT-04
2306061,IT-04
2306065,IT-04
2306070,IT-04
2306082,IT-04
2306091,IT-04
2306111,IT-04
2306112,IT-04
2306117,IT-04
2306132,IT-04
2306134,IT-04
2306162,IT-04
2306168,IT-04
2306171,IT-04
2306172,IT-04
2306174,IT-04
2306175,IT-04
2306177,IT-04
2306184,IT-04
2306186,IT-04
2306194,IT-04
2306196,IT-04
2306200,IT-04
2306206,IT-04
2306207,IT-04
2306211,IT-04
2306216,IT-04
2306217,IT-04
2306229,IT-04
2306230,IT-04
2306243,IT-04
2306245,IT-04
2306249,IT-04
2306267,IT-04
2306269,IT-04
2306278,IT-04
2306286,IT-04
2306288,IT-04
2306289,IT-04
2306297,IT-04
2306298,IT-04
2306301,IT-04
2306302,IT-04
2306303,IT-04
2306307,IT-04
2306311,IT-04
2306313,IT-04
2306315,IT-04
2306317,IT-04
2306329,IT-04
2306333,IT-04
2306335,IT-04
2306341,IT-04
2306352,IT-04
2306354,IT-04
2306367,IT-04
2306375,IT-04
2306377,IT-04
2306382,IT-04
2306383,IT-04
2306394,IT-04
2306396,IT-04
2306408,IT-04
2406601,IT-04
2406604,IT-04
2406605,IT-04
2306009,IT-05
2306010,IT-05
2306014,IT-05
2306025,IT-05
2306027,IT-05
2306029,IT-05
2306039,IT-05
2306042,IT-05
2306044,IT-05
2306045,IT-05
2306049,IT-05
2306051,IT-05
2306056,IT-05
2306064,IT-05
2306066,IT-05
2306073,IT-05
2306075,IT-05
2306080,IT-05
2306087,IT-05
2306092,IT-05
2306096,IT-05
2306097,IT-05
2306108,IT-05
2306109,IT-05
2306110,IT-05
2306130,IT-05
2306133,IT-05
2306138,IT-05
2306143,IT-05
2306167,IT-05
2306169,IT-05
2306178,IT-05
2306179,IT-05
2306180,IT-05
2306198,IT-05
2306201,IT-05
2306203,IT-05
2306208,IT-05
2306209,IT-05
2306223,IT-05
2306237,IT-05
2306241,IT-05
2306244,IT-05
2306246,IT-05
2306247,IT-05
2306250,IT-05
2306251,IT-05
2306252,IT-05
2306257,IT-05
2306259,IT-05
2306263,IT-05
2306265,IT-05
2306268,IT-05
2306272,IT-05
2306276,IT-05
2306296,IT-05
2306299,IT-05
2306316,IT-05
2306319,IT-05
2306323,IT-05
2306355,IT-05
2306357,IT-05
2306361,IT-05
2306365,IT-05
2306366,IT-05
2306368,IT-05
2306369,IT-05
2306372,IT-05
2306373,IT-05
2306376,IT-05
2306379,IT-05
2306384,IT-05
2306387,IT-05
2306392,IT-05
2306395,IT-05
